Country_code,Region_name,Country,Country (CN),IATA,Airport,Latitude,Longitude
US,Florida,United States of America (the),美國,ZPH,Zephyrhills Municipal ,28.2282,-82.1559
US,Georgia,United States of America (the),美國,ABY,Southwest Georgia Regional ,31.5355,-84.1945
US,Georgia,United States of America (the),美國,AGS,Augusta Regional  at Bush Field,33.3699,-81.9645
US,Georgia,United States of America (the),美國,AHN,Athens Ben Epps ,33.9486,-83.3263
US,Georgia,United States of America (the),美國,ATL,Hartsfield-Jackson Atlanta International ,33.6367,-84.4281
US,Georgia,United States of America (the),美國,AYS,Waycross-Ware County ,31.2491,-82.3955
US,Georgia,United States of America (the),美國,BGE,Decatur County Industrial Air Park,30.9715,-84.6374
US,Georgia,United States of America (the),美國,BQK,Brunswick Golden Isles ,31.2588,-81.4665
US,Georgia,United States of America (the),美國,CSG,Columbus ,32.5163,-84.9389
US,Georgia,United States of America (the),美國,DBN,W. H. 'Bud' Barron ,32.5644,-82.9853
US,Georgia,United States of America (the),美國,DNL,Daniel Field,33.4665,-82.0394
US,Georgia,United States of America (the),美國,DNN,Dalton Municipal ,34.7229,-84.8702
US,Georgia,United States of America (the),美國,FTY,Fulton County  (Charlie Brown Field),33.7791,-84.5214
US,Georgia,United States of America (the),美國,GVL,Lee Gilmer Memorial ,34.2726,-83.8302
US,Georgia,United States of America (the),美國,LGC,LaGrange Callaway ,33.0089,-85.0726
US,Georgia,United States of America (the),美國,LIY,MidCoast Regional  at Wright Army Airfield,31.8891,-81.5623
US,Georgia,United States of America (the),美國,LSF,Lawson Army Airfield,32.3373,-84.9913
US,Georgia,United States of America (the),美國,LZU,Gwinnett County  (Briscoe Field),33.9781,-83.9624
US,Georgia,United States of America (the),美國,MAC,Macon Downtown ,32.8221,-83.562
US,Georgia,United States of America (the),美國,MCN,Middle Georgia Regional ,32.6928,-83.6492
US,Georgia,United States of America (the),美國,MGE,Dobbins Air Reserve Base,33.9154,-84.5163
US,Georgia,United States of America (the),美國,MGR,Moultrie Municipal ,31.0849,-83.8033
US,Georgia,United States of America (the),美國,MLJ,Baldwin County ,33.1542,-83.2407
US,Georgia,United States of America (the),美國,MQW,Telfair-Wheeler ,32.0946,-82.8822
US,Georgia,United States of America (the),美國,MUL,Spence ,31.1378,-83.7042
US,Georgia,United States of America (the),美國,PDK,DeKalb-Peachtree ,33.8756,-84.302
US,Georgia,United States of America (the),美國,PIM,Harris County ,32.8407,-84.8824
US,Georgia,United States of America (the),美國,RMG,Richard B. Russell ,34.3506,-85.158
US,Georgia,United States of America (the),美國,SAV,Savannah/Hilton Head International ,32.1276,-81.2021
US,Georgia,United States of America (the),美國,SSI,Malcolm McKinnon ,31.1518,-81.3913
US,Georgia,United States of America (the),美國,SVN,Hunter Army Airfield,32.01,-81.1457
US,Georgia,United States of America (the),美國,SYV,Sylvester ,31.5585,-83.8957
US,Georgia,United States of America (the),美國,TBR,Statesboro-Bulloch County ,32.4827,-81.7369
US,Georgia,United States of America (the),美國,TMA,Henry Tift Myers ,31.429,-83.4885
US,Georgia,United States of America (the),美國,TOC,Toccoa  (R.G. LeTourneau Field),34.5938,-83.2958
US,Georgia,United States of America (the),美國,TVI,Thomasville Regional ,30.9016,-83.8813
US,Georgia,United States of America (the),美國,VAD,Moody Air Force Base,30.9678,-83.193
US,Georgia,United States of America (the),美國,VDI,Vidalia Regional ,32.1927,-82.3712
US,Georgia,United States of America (the),美國,VLD,Valdosta Regional ,30.7825,-83.2767
US,Georgia,United States of America (the),美國,WDR,Barrow County ,33.9829,-83.6674
US,Georgia,United States of America (the),美國,WRB,Robins Air Force Base,32.6401,-83.5919
US,Hawaii,United States of America (the),美國,BKH,Barking Sands PMRF,22.0228,-159.785
US,Hawaii,United States of America (the),美國,BSF,Bradshaw Army Airfield,19.7601,-155.554
US,Hawaii,United States of America (the),美國,FTI,Fitiuta ,-14.2172,-169.425
US,Hawaii,United States of America (the),美國,HDH,Dillingham Airfield,21.5795,-158.197
US,Hawaii,United States of America (the),美國,HHI,Wheeler Army Airfield,21.4835,-158.04
US,Hawaii,United States of America (the),美國,HNL,Daniel K. Inouye International ,21.3206,-157.924
US,Hawaii,United States of America (the),美國,HNM,Hana ,20.7956,-156.014
US,Hawaii,United States of America (the),美國,HPV,Princeville ,22.2092,-159.446
US,Hawaii,United States of America (the),美國,ITO,Hilo International ,19.7214,-155.048
US,Hawaii,United States of America (the),美國,JHM,Kapalua ,20.9629,-156.673
US,Hawaii,United States of America (the),美國,JRF,Kalaeloa  (John Rodgers Field),21.3074,-158.07
US,Hawaii,United States of America (the),美國,KOA,Kona International  at Keahole,19.7388,-156.046
US,Hawaii,United States of America (the),美國,LIH,Lihue ,21.976,-159.339
US,Hawaii,United States of America (the),美國,LNY,Lanai ,20.7856,-156.951
US,Hawaii,United States of America (the),美國,LUP,Kalaupapa ,21.211,-156.974
US,Hawaii,United States of America (the),美國,MDY,Henderson Field,28.2017,-177.381
US,Hawaii,United States of America (the),美國,MKK,Molokai ,21.1529,-157.096
US,Hawaii,United States of America (the),美國,MUE,Waimea-Kohala ,20.0013,-155.668
US,Hawaii,United States of America (the),美國,NGF,MCAS Kaneohe Bay,21.4505,-157.768
US,Hawaii,United States of America (the),美國,OGG,Kahului ,20.8986,-156.43
US,Hawaii,United States of America (the),美國,PAK,Port Allen ,21.8969,-159.603
US,Hawaii,United States of America (the),美國,UPP,Upolu ,20.2653,-155.86
US,Hawaii,United States of America (the),美國,WKL,Waikoloa Heliport,19.9205,-155.861
US,Idaho,United States of America (the),美國,BOI,Boise Air Terminal (Gowen Field),43.5644,-116.223
US,Idaho,United States of America (the),美國,BYI,Burley Municipal ,42.5426,-113.772
US,Idaho,United States of America (the),美國,CHL,Challis ,44.523,-114.218
US,Idaho,United States of America (the),美國,COE,Coeur d'Alene ,47.7743,-116.82
US,Idaho,United States of America (the),美國,DBS,Dubois Municipal ,44.1666,-112.226
US,Idaho,United States of America (the),美國,GNG,Gooding Municipal ,42.9172,-114.765
US,Idaho,United States of America (the),美國,ICS,Cascade ,44.4938,-116.016
US,Idaho,United States of America (the),美國,IDA,Idaho Falls Regional ,43.5136,-112.071
US,Idaho,United States of America (the),美國,IDH,Idaho County ,45.9426,-116.123
US,Idaho,United States of America (the),美國,LWS,Lewiston-Nez Perce County ,46.3745,-117.015
US,Idaho,United States of America (the),美國,MLD,Malad City ,42.1666,-112.297
US,Idaho,United States of America (the),美國,MUO,Mountain Home Air Force Base,43.0436,-115.872
US,Idaho,United States of America (the),美國,MYL,McCall Municipal ,44.8897,-116.101
US,Idaho,United States of America (the),美國,PIH,Pocatello Regional ,42.9098,-112.596
US,Idaho,United States of America (the),美國,RXE,Rexburg-Madison County ,43.8339,-111.805
US,Idaho,United States of America (the),美國,SMN,Lemhi County ,45.1238,-113.881
US,Idaho,United States of America (the),美國,SUN,Friedman Memorial ,43.5044,-114.296
US,Idaho,United States of America (the),美國,TWF,Magic Valley Regional  (Joslin Field),42.4818,-114.488
US,Illinois,United States of America (the),美國,ALN,St. Louis Regional ,38.8903,-90.046
US,Illinois,United States of America (the),美國,AUZ,Aurora Municipal ,41.7719,-88.4757
US,Illinois,United States of America (the),美國,BDF,Rinkenberger RLA ,41.2309,-89.6157
US,Illinois,United States of America (the),美國,BLV,MidAmerica St. Louis  / Scott Air Force Base,38.5452,-89.8352
US,Illinois,United States of America (the),美國,BMI,Central Illinois Regional ,40.4771,-88.9159
US,Illinois,United States of America (the),美國,CIR,Cairo Regional ,37.0645,-89.2196
US,Illinois,United States of America (the),美國,CMI,University of Illinois Willard ,40.0392,-88.2781
US,Illinois,United States of America (the),美國,CPS,St. Louis Downtown ,38.5707,-90.1562
US,Illinois,United States of America (the),美國,DEC,Decatur ,39.8346,-88.8657
US,Illinois,United States of America (the),美國,DNV,Vermilion Regional ,40.1992,-87.5959
US,Illinois,United States of America (the),美國,DPA,DuPage ,41.9078,-88.2486
US,Illinois,United States of America (the),美國,DVN,Davenport Municipal ,41.6103,-90.5883
US,Illinois,United States of America (the),美國,ENL,Centralia Municipal ,38.5151,-89.0911
US,Illinois,United States of America (the),美國,EOK,Keokuk Municipal ,40.4599,-91.4285
US,Illinois,United States of America (the),美國,FEP,Albertus ,42.2462,-89.582
US,Illinois,United States of America (the),美國,GBG,Galesburg Municipal ,40.938,-90.4311
US,Illinois,United States of America (the),美國,GRE,Greenville ,38.8362,-89.3784
US,Illinois,United States of America (the),美國,HSB,Harrisburg-Raleigh ,37.8113,-88.5503
US,Illinois,United States of America (the),美國,IJX,Jacksonville Municipal ,39.7707,-90.238
US,Illinois,United States of America (the),美國,IKK,Greater Kankakee ,41.0714,-87.8463
US,Illinois,United States of America (the),美國,JOT,Joliet Regional ,41.5178,-88.1755
US,Illinois,United States of America (the),美國,LOT,Lewis University ,41.6073,-88.0962
US,Illinois,United States of America (the),美國,LWV,Lawrenceville-Vincennes International ,38.7643,-87.6055
US,Illinois,United States of America (the),美國,MDH,Southern Illinois ,37.7781,-89.252
US,Illinois,United States of America (the),美國,MDW,Chicago Midway International ,41.7861,-87.7525
US,Illinois,United States of America (the),美國,MLI,Quad City International ,41.4485,-90.5075
US,Illinois,United States of America (the),美國,MQB,Macomb Municipal ,40.5201,-90.6524
US,Illinois,United States of America (the),美國,MTO,Coles County Memorial ,39.4779,-88.2792
US,Illinois,United States of America (the),美國,MVN,Mount Vernon ,38.3219,-88.8535
US,Illinois,United States of America (the),美國,MWA,Williamson County Regional ,37.755,-89.0111
US,Illinois,United States of America (the),美國,OLY,Olney-Noble ,38.7207,-88.1749
US,Illinois,United States of America (the),美國,ORD,Chicago O'Hare International ,41.9786,-87.9047
US,Illinois,United States of America (the),美國,PIA,General Wayne A. Downing Peoria International ,40.6642,-89.6933
US,Illinois,United States of America (the),美國,RFD,Chicago Rockford International ,42.1953,-89.0972
US,Illinois,United States of America (the),美國,SAR,Sparta Community  (Hunter Field),38.1489,-89.6987
US,Illinois,United States of America (the),美國,SLO,Salem-Leckrone ,38.6429,-88.9642
US,Illinois,United States of America (the),美國,SPI,Abraham Lincoln Capital ,39.8441,-89.6779
US,Illinois,United States of America (the),美國,SQI,Whiteside County  (Jos. H. Bittorf Field),41.7428,-89.6763
US,Illinois,United States of America (the),美國,UGN,Waukegan National ,42.4222,-87.8679
US,Illinois,United States of America (the),美國,UIN,Quincy Regional  (Baldwin Field),39.9427,-91.1946
US,Illinois,United States of America (the),美國,VLA,Vandalia Municipal ,38.9915,-89.1662
US,Illinois,United States of America (the),美國,VYS,Illinois Valley Regional  (Walter A. Duncan Field),41.3519,-89.1531
US,Indiana,United States of America (the),美國,AID,Anderson Municipal  (Darlington Field),40.1086,-85.613
US,Indiana,United States of America (the),美國,ANQ,Tri-State Steuben County ,41.6397,-85.0835
US,Indiana,United States of America (the),美國,BFR,Virgil I. Grissom Municipal ,38.84,-86.4454
US,Indiana,United States of America (the),美國,BMG,Monroe County ,39.146,-86.6167
US,Indiana,United States of America (the),美國,CEV,Mettel Field,39.6985,-85.1297
US,Indiana,United States of America (the),美國,CLU,Columbus Municipal ,39.2619,-85.8963
US,Indiana,United States of America (the),美國,EKI,Elkhart Municipal ,41.7194,-86.0032
US,Indiana,United States of America (the),美國,EVV,Evansville Regional ,38.037,-87.5324
US,Indiana,United States of America (the),美國,FRH,French Lick Municipal ,38.5062,-86.6369
US,Indiana,United States of America (the),美國,FWA,Fort Wayne International ,40.9785,-85.1951
US,Indiana,United States of America (the),美國,GBI,Kalaburagi ,26.6319,-78.3592
US,Indiana,United States of America (the),美國,GFD,Pope Field,39.7903,-85.7361
US,Indiana,United States of America (the),美國,GSH,Goshen Municipal ,41.5264,-85.7929
US,Indiana,United States of America (the),美國,GUS,Grissom Air Reserve Base,40.6481,-86.1521
US,Indiana,United States of America (the),美國,HLB,Hillenbrand Industries ,39.3445,-85.2583
US,Indiana,United States of America (the),美國,HNB,Huntingburg ,38.249,-86.9537
US,Indiana,United States of America (the),美國,IND,Indianapolis International ,39.7173,-86.2944
US,Indiana,United States of America (the),美國,KKT,Kentland Municipal ,40.7587,-87.4282
US,Indiana,United States of America (the),美國,LAF,Purdue University ,40.4123,-86.9369
US,Indiana,United States of America (the),美國,LPO,La Porte Municipal ,41.5725,-86.7345
US,Indiana,United States of America (the),美國,MDN,Madison Municipal ,38.7589,-85.4655
US,Indiana,United States of America (the),美國,MGC,Michigan City Municipal ,41.7033,-86.8212
US,Indiana,United States of America (the),美國,MIE,Delaware County Regional ,40.2423,-85.3959
US,Indiana,United States of America (the),美國,MZZ,Marion Municipal ,40.4899,-85.6797
US,Indiana,United States of America (the),美國,OKK,Kokomo Municipal ,40.5282,-86.059
US,Indiana,United States of America (the),美國,OTN,Ed-Air ,38.8514,-87.4997
US,Indiana,United States of America (the),美國,PLY,Plymouth Municipal ,41.3651,-86.3005
US,Indiana,United States of America (the),美國,RCR,Fulton County ,41.0656,-86.1817
US,Indiana,United States of America (the),美國,RID,Richmond Municipal ,39.7572,-84.8428
US,Indiana,United States of America (the),美國,RNZ,Jasper County ,40.9479,-87.1826
US,Indiana,United States of America (the),美國,SBN,South Bend International ,41.7087,-86.3173
US,Indiana,United States of America (the),美國,SER,Freeman Municipal ,38.9236,-85.9074
US,Indiana,United States of America (the),美國,SIV,Sullivan County ,39.1147,-87.4483
US,Indiana,United States of America (the),美國,SMD,Smith Field,41.1434,-85.1528
US,Indiana,United States of America (the),美國,VPZ,Porter County Regional ,41.454,-87.0071
US,Iowa,United States of America (the),美國,AIO,Atlantic Municipal ,41.4073,-95.0469
US,Iowa,United States of America (the),美國,ALO,Waterloo Regional ,42.5571,-92.4003
US,Iowa,United States of America (the),美國,AMW,Ames Municipal ,41.992,-93.6218
US,Iowa,United States of America (the),美國,AXG,Algona Municipal ,43.0779,-94.272
US,Iowa,United States of America (the),美國,BNW,Boone Municipal ,42.0496,-93.8476
US,Iowa,United States of America (the),美國,BRL,Southeast Iowa Regional ,40.7832,-91.1255
US,Iowa,United States of America (the),美國,CBF,Council Bluffs Municipal ,41.2592,-95.7606
US,Iowa,United States of America (the),美國,CCY,Northeast Iowa Regional ,43.0726,-92.6108
US,Iowa,United States of America (the),美國,CID,The Eastern Iowa ,41.8847,-91.7108
US,Iowa,United States of America (the),美國,CIN,Arthur N. Neu ,42.0462,-94.789
US,Iowa,United States of America (the),美國,CSQ,Creston Municipal ,41.0214,-94.3633
US,Iowa,United States of America (the),美國,CWI,Clinton Municipal ,41.8311,-90.3291
US,Iowa,United States of America (the),美國,DBQ,Dubuque Regional ,42.402,-90.7095
US,Iowa,United States of America (the),美國,DEH,Decorah Municipal ,43.2755,-91.7394
US,Iowa,United States of America (the),美國,DNS,Denison Municipal ,41.9864,-95.3807
US,Iowa,United States of America (the),美國,DSM,Des Moines International ,41.534,-93.6631
US,Iowa,United States of America (the),美國,EBS,Webster City Municipal ,42.4366,-93.8689
US,Iowa,United States of America (the),美國,EFW,Jefferson Municipal ,42.0102,-94.3426
US,Iowa,United States of America (the),美國,EST,Estherville Municipal ,43.4074,-94.7464
US,Iowa,United States of America (the),美國,FFL,Fairfield Municipal ,41.0533,-91.9789
US,Iowa,United States of America (the),美國,FMS,Fort Madison Municipal ,40.6593,-91.3268
US,Iowa,United States of America (the),美國,FOD,Fort Dodge Regional ,42.5515,-94.1926
US,Iowa,United States of America (the),美國,FXY,Forest City Municipal ,43.2347,-93.6241
US,Iowa,United States of America (the),美國,HPT,Hampton Municipal ,42.7237,-93.2263
US,Iowa,United States of America (the),美國,HUD,Humboldt Municipal ,42.7361,-94.2452
US,Iowa,United States of America (the),美國,ICL,Schenck Field,40.7218,-95.0264
US,Iowa,United States of America (the),美國,IDG,Ida Grove Municipal ,42.3325,-95.445
US,Iowa,United States of America (the),美國,IFA,Iowa Falls Municipal ,42.4708,-93.27
US,Iowa,United States of America (the),美國,IOW,Iowa City Municipal ,41.6392,-91.5465
US,Iowa,United States of America (the),美國,LRJ,Le Mars Municipal ,42.778,-96.1937
US,Iowa,United States of America (the),美國,MCW,Mason City Municipal ,43.1578,-93.3313
US,Iowa,United States of America (the),美國,MIW,Marshalltown Municipal ,42.1128,-92.9178
US,Iowa,United States of America (the),美國,MPZ,Mount Pleasant Municipal ,40.9466,-91.5111
US,Iowa,United States of America (the),美國,MUT,Muscatine Municipal ,41.3678,-91.1482
US,Iowa,United States of America (the),美國,MXO,Monticello Regional ,42.2263,-91.1635
US,Iowa,United States of America (the),美國,OMA,Eppley Airfield,41.3032,-95.8941
US,Iowa,United States of America (the),美國,OOA,Oskaloosa Municipal ,41.0048,-93.3096
US,Iowa,United States of America (the),美國,OTM,Ottumwa Regional ,41.1066,-92.4479
US,Iowa,United States of America (the),美國,POH,Pocahontas Municipal ,36.2456,-90.9553
US,Iowa,United States of America (the),美國,PRO,Perry Municipal ,41.828,-94.1599
US,Iowa,United States of America (the),美國,RTL,Spirit Lake Municipal ,43.3875,-95.1392
US,Iowa,United States of America (the),美國,SLB,Storm Lake Municipal ,42.5973,-95.2407
US,Iowa,United States of America (the),美國,SPW,Spencer Municipal ,43.1655,-95.2028
US,Iowa,United States of America (the),美國,SUX,Sioux Gateway  (Colonel Bud Day Field),42.4026,-96.3844
US,Iowa,United States of America (the),美國,TNU,Newton Municipal ,41.6744,-93.0217
US,Iowa,United States of America (the),美國,UKN,Waukon Municipal ,43.2805,-91.4695
US,Kansas,United States of America (the),美國,ANY,Anthony Municipal ,37.1585,-98.0796
US,Kansas,United States of America (the),美國,BEC,Beech Factory ,37.6945,-97.215
US,Kansas,United States of America (the),美國,CBK,Colby Municipal  (Shalz Field),39.4275,-101.047
US,Kansas,United States of America (the),美國,CEA,Cessna Aircraft Field,37.6486,-97.2506
US,Kansas,United States of America (the),美國,CFV,Coffeyville Municipal ,37.094,-95.5719
US,Kansas,United States of America (the),美國,CNK,Blosser Municipal ,39.5493,-97.6523
US,Kansas,United States of America (the),美國,CNU,Chanute Martin Johnson ,37.6688,-95.4851
US,Kansas,United States of America (the),美國,DDC,Dodge City Regional ,37.7634,-99.9656
US,Kansas,United States of America (the),美國,EDK,Captain Jack Thomas/El Dorado ,37.7741,-96.8176
US,Kansas,United States of America (the),美國,EMP,Emporia Municipal ,38.3321,-96.1912
US,Kansas,United States of America (the),美國,EWK,Newton City/County ,38.0582,-97.2745
US,Kansas,United States of America (the),美國,FLV,Sherman Army Airfield,39.3683,-94.9147
US,Kansas,United States of America (the),美國,FOE,Topeka Regional ,38.9509,-95.6636
US,Kansas,United States of America (the),美國,FRI,Marshall Army Airfield,39.0553,-96.7645
US,Kansas,United States of America (the),美國,FSK,Fort Scott Municipal ,37.7984,-94.7694
US,Kansas,United States of America (the),美國,GBD,Great Bend Municipal ,38.3443,-98.8592
US,Kansas,United States of America (the),美國,GCK,Garden City Regional ,37.9275,-100.724
US,Kansas,United States of America (the),美國,GLD,Goodland Municipal  (Renner Field),39.3706,-101.699
US,Kansas,United States of America (the),美國,HLC,Hill City Municipal ,39.3788,-99.8315
US,Kansas,United States of America (the),美國,HUT,Hutchinson Municipal ,38.0655,-97.8606
US,Kansas,United States of America (the),美國,HYS,Hays Regional ,38.8422,-99.2732
US,Kansas,United States of America (the),美國,IAB,McConnell Air Force Base,37.6219,-97.2682
US,Kansas,United States of America (the),美國,ICT,Wichita Dwight D. Eisenhower National ,37.6499,-97.4331
US,Kansas,United States of America (the),美國,IDP,Independence Municipal ,37.1584,-95.7784
US,Kansas,United States of America (the),美國,JCI,New Century AirCenter,38.8309,-94.8903
US,Kansas,United States of America (the),美國,LBL,Liberal Mid-America Regional ,37.0442,-100.96
US,Kansas,United States of America (the),美國,LWC,Lawrence Regional ,39.0112,-95.2166
US,Kansas,United States of America (the),美國,LYO,Lyons-Rice County Municipal ,38.3428,-98.2269
US,Kansas,United States of America (the),美國,MHK,Manhattan Regional ,39.141,-96.6708
US,Kansas,United States of America (the),美國,MPR,McPherson ,38.3524,-97.6913
US,Kansas,United States of America (the),美國,OJC,Johnson County Executive ,38.8476,-94.7376
US,Kansas,United States of America (the),美國,PPF,Tri-City ,37.3299,-95.5062
US,Kansas,United States of America (the),美國,PTS,Atkinson Municipal ,37.4478,-94.7311
US,Kansas,United States of America (the),美國,PTT,Pratt Regional ,37.7016,-98.7469
US,Kansas,United States of America (the),美國,RSL,Russell Municipal ,38.8721,-98.8118
US,Kansas,United States of America (the),美國,SLN,Salina Regional ,38.791,-97.6522
US,Kansas,United States of America (the),美國,TOP,Philip Billard Municipal ,39.0687,-95.6225
US,Kansas,United States of America (the),美國,WLD,Strother Field,37.1686,-97.0376
US,Kentucky,United States of America (the),美國,BRY,Samuels Field,37.8143,-85.4996
US,Kentucky,United States of America (the),美國,BWG,Bowling Green-Warren County Regional ,36.9645,-86.4197
US,Kentucky,United States of America (the),美國,CEY,Murray-Calloway County ,36.6646,-88.3728
US,Kentucky,United States of America (the),美國,CVG,Cincinnati/Northern Kentucky International ,39.0488,-84.6678
US,Kentucky,United States of America (the),美國,EKX,Elizabethtown Regional  (Addington Field),37.686,-85.925
US,Kentucky,United States of America (the),美國,FFT,Capital City ,38.1825,-84.9047
US,Kentucky,United States of America (the),美國,FTK,Godman Army Airfield,37.9071,-85.9721
US,Kentucky,United States of America (the),美國,GLW,Glasgow Municipal ,37.0318,-85.9537
US,Kentucky,United States of America (the),美國,HOP,Campbell Army Airfield,36.6686,-87.4962
US,Kentucky,United States of America (the),美國,LEX,Blue Grass ,38.0365,-84.6059
US,Kentucky,United States of America (the),美國,LOU,Bowman Field,38.228,-85.6637
US,Kentucky,United States of America (the),美國,LOZ,London-Corbin  (Magee Field),37.0822,-84.0849
US,Kentucky,United States of America (the),美國,OWB,Owensboro-Daviess County ,37.7401,-87.1668
US,Kentucky,United States of America (the),美國,PAH,Barkley Regional ,37.0608,-88.7738
US,Kentucky,United States of America (the),美國,PVL,Pike County ,37.5618,-82.5664
US,Kentucky,United States of America (the),美國,SDF,Louisville International  (Standiford Field),38.1744,-85.736
US,Kentucky,United States of America (the),美國,SME,Lake Cumberland Regional ,37.0534,-84.6159
US,Louisiana,United States of America (the),美國,AEX,Alexandria International ,31.3274,-92.5498
US,Louisiana,United States of America (the),美國,ARA,Acadiana Regional ,30.0378,-91.8839
US,Louisiana,United States of America (the),美國,BAD,Barksdale Air Force Base,32.5018,-93.6627
US,Louisiana,United States of America (the),美國,BCS,Southern Seaplane ,29.8661,-90.0222
US,Louisiana,United States of America (the),美國,BTR,Baton Rouge Metropolitan  (Ryan Field),30.5332,-91.1496
US,Louisiana,United States of America (the),美國,BXA,George R. Carr Memorial Air Field,30.8137,-89.865
US,Louisiana,United States of America (the),美國,CWF,Chennault International ,30.2106,-93.1432
US,Louisiana,United States of America (the),美國,DRI,Beauregard Regional ,30.8317,-93.3399
US,Louisiana,United States of America (the),美國,DTN,Shreveport Downtown ,32.5402,-93.745
US,Louisiana,United States of America (the),美國,ESF,Esler Airfield (Esler Regional ),31.3949,-92.2958
US,Louisiana,United States of America (the),美國,HUM,Houma-Terrebonne ,29.5665,-90.6604
US,Louisiana,United States of America (the),美國,LCH,Lake Charles Regional ,30.1261,-93.2233
US,Louisiana,United States of America (the),美國,LFT,Lafayette Regional ,30.2053,-91.9876
US,Louisiana,United States of America (the),美國,MLU,Monroe Regional ,32.5109,-92.0377
US,Louisiana,United States of America (the),美國,MSY,Louis Armstrong New Orleans International ,29.9934,-90.258
US,Louisiana,United States of America (the),美國,NBG,NAS JRB New Orleans (Alvin Callender Field),29.8253,-90.035
US,Louisiana,United States of America (the),美國,NEW,Lakefront ,30.0424,-90.0283
US,Louisiana,United States of America (the),美國,OPL,St. Landry Parish  (Ahart Field),30.5584,-92.0994
US,Louisiana,United States of America (the),美國,POE,Polk Army Airfield,31.0448,-93.1917
US,Louisiana,United States of America (the),美國,PTN,Harry P. Williams Memorial ,29.7095,-91.339
US,Louisiana,United States of America (the),美國,RSN,Ruston Regional ,32.5144,-92.5917
US,Louisiana,United States of America (the),美國,SHV,Shreveport Regional ,32.4466,-93.8256
US,Louisiana,United States of America (the),美國,UCE,Eunice ,30.4663,-92.4238
US,Maine,United States of America (the),美國,AUG,Augusta State ,44.3206,-69.7973
US,Maine,United States of America (the),美國,BGR,Bangor International ,44.8074,-68.8281
US,Maine,United States of America (the),美國,BHB,Hancock County-Bar Harbor ,44.45,-68.3615
US,Maine,United States of America (the),美國,CAR,Caribou Municipal ,46.8715,-68.0179
US,Maine,United States of America (the),美國,FRY,Eastern Slopes Regional ,43.9911,-70.9479
US,Maine,United States of America (the),美國,HUL,Houlton International ,46.1231,-67.7921
US,Maine,United States of America (the),美國,ISS,Wiscasset ,43.9614,-69.7126
US,Maine,United States of America (the),美國,LEW,Auburn/Lewiston Municipal ,44.0485,-70.2835
US,Maine,United States of America (the),美國,LIZ,Loring International ,46.9504,-67.8859
US,Maine,United States of America (the),美國,MLT,Millinocket Municipal ,45.6478,-68.6856
US,Maine,United States of America (the),美國,NHZ,Brunswick Executive ,43.8922,-69.9386
US,Maine,United States of America (the),美國,OLD,Old Town Municipal  and Seaplane Base (Dewitt Field),44.9528,-68.6743
US,Maine,United States of America (the),美國,OWK,Central Maine  of Norridgewock,44.7155,-69.8665
US,Maine,United States of America (the),美國,PNN,Princeton Municipal ,45.2007,-67.5644
US,Maine,United States of America (the),美國,PQI,Northern Maine Regional  at Presque Isle,46.689,-68.0448
US,Maine,United States of America (the),美國,PWM,Portland International Jetport,43.6462,-70.3093
US,Maine,United States of America (the),美國,RKD,Knox County Regional ,44.0601,-69.0992
US,Maine,United States of America (the),美國,SFM,Sanford Seacoast Regional ,43.3939,-70.708
US,Maine,United States of America (the),美國,WFK,Northern Aroostook Regional ,47.2855,-68.3128
US,Maine,United States of America (the),美國,WVL,Waterville Robert LaFleur ,44.5332,-69.6755
US,Maryland,United States of America (the),美國,ADW,Andrews Field (Andrews Air Force Base),38.8108,-76.867
US,Maryland,United States of America (the),美國,ANP,Lee ,38.9429,-76.5684
US,Maryland,United States of America (the),美國,APG,Phillips Army Airfield,39.4662,-76.1688
US,Maryland,United States of America (the),美國,BWI,Baltimore/Washington International ,39.1753,-76.6683
US,Maryland,United States of America (the),美國,CBE,Greater Cumberland Regional ,39.6154,-78.7609
US,Maryland,United States of America (the),美國,CGE,Cambridge-Dorchester ,38.5393,-76.0304
US,Maryland,United States of America (the),美國,CGS,College Park ,38.9806,-76.9223
US,Maryland,United States of America (the),美國,ESN,Easton  (Newnam Field),38.8042,-76.069
US,Maryland,United States of America (the),美國,FDK,Frederick Municipal ,39.4176,-77.3743
US,Maryland,United States of America (the),美國,FME,Tipton ,39.0854,-76.7594
US,Maryland,United States of America (the),美國,GAI,Montgomery County Airpark,39.1683,-77.166
US,Maryland,United States of America (the),美國,HGR,Hagerstown Regional  (Richard A. Henson Field),39.7079,-77.7295
US,Maryland,United States of America (the),美國,LTW,St. Mary's County Regional  (Captain Walter Francis Duke Regional ),38.3154,-76.5501
US,Maryland,United States of America (the),美國,MTN,Martin State ,39.3257,-76.4138
US,Maryland,United States of America (the),美國,NHK,NAS Patuxent River (Trapnell Field),38.286,-76.4118
US,Maryland,United States of America (the),美國,OCE,Ocean City Municipal ,38.3104,-75.124
US,Maryland,United States of America (the),美國,SBY,Salisbury-Ocean City-Wicomico Regional ,38.3405,-75.5103
US,Massachusetts,United States of America (the),美國,ACK,Nantucket Memorial ,41.2531,-70.0602
US,Massachusetts,United States of America (the),美國,ARE,Antonio (Nery) Juarbe Pol ,18.45,-66.6753
US,Massachusetts,United States of America (the),美國,BAF,Westfield-Barnes Regional ,42.1578,-72.7156
US,Massachusetts,United States of America (the),美國,BED,Laurence G. Hanscom Field,42.47,-71.289
US,Massachusetts,United States of America (the),美國,BOS,Logan International ,42.3643,-71.0052
